date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:34:30	48407/48407	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:34:30%20GMT	https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/whats-happening	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/whats-happening.html	(from )
14:34:30	47738/47738	U-----	200	untouched ('OK')	text/html	date:Tue,%2029%20Mar%202022%2009:14:50%20GMT	https://www.npg.org.uk/learning/digital/history/shakespeare-quiz	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/learning/digital/history/shakespeare-quiz.html	(from )
14:34:30	47600/47600	U--M-Z	200	updated ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:34:30%20GMT	https://www.npg.org.uk/learning/digital/history/suffragettes-quiz	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/learning/digital/history/suffragettes-quiz.html	(from )
14:34:31	42265/42265	U--M-Z	200	updated ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:34:30%20GMT	https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/index.html	(from )
14:34:31	45664/45664	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:34:30%20GMT	https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/index.html	(from )
14:34:31	47704/47704	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:34:30%20GMT	https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/who-and-how-many	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/who-and-how-many.html	(from )
14:34:31	43916/43916	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:34:31%20GMT	https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/what-to-wear	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/what-to-wear.html	(from )
14:34:32	46190/46190	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:34:31%20GMT	https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/making-faces	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/making-faces.html	(from )
14:34:32	45407/45407	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:34:32%20GMT	https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/behind-you	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/behind-you.html	(from )
14:34:32	43903/43903	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:34:32%20GMT	https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/animals	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/animals.html	(from )
14:34:33	42958/42958	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:34:32%20GMT	https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/everything-else	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/everything-else.html	(from )
14:34:33	41894/41894	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:34:33%20GMT	https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/landscape-or-portrait	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/landscape-or-portrait.html	(from )
14:34:33	49668/49668	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:34:33%20GMT	https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/how-will-you-arrange-everyone	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/how-will-you-arrange-everyone.html	(from )
14:34:34	38996/38996	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:34:33%20GMT	https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/well-done	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/well-done.html	(from )
14:34:35	40546/40546	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:34:34%20GMT	https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/navigating-the-webquest	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/navigating-the-webquest.html	(from )
14:34:35	41307/41307	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:34:35%20GMT	https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/start	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/start.html	(from )
14:34:35	40547/40547	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:34:35%20GMT	https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/index.html	(from )
14:34:36	45451/45451	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:34:35%20GMT	https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/who-to-include	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/who-to-include.html	(from )
14:34:36	40374/40374	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:34:35%20GMT	https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/choose-your-portrait	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/choose-your-portrait.html	(from )
14:34:36	41115/41115	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:34:36%20GMT	https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/henry-viii	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/henry-viii.html	(from )
14:34:37	40799/40799	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:34:36%20GMT	https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/other-tudors	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/other-tudors.html	(from )
14:34:37	40345/40345	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:34:37%20GMT	https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/making-your-portrait	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/making-your-portrait.html	(from )
14:34:37	40435/40435	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2013:34:37%20GMT	https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/well-done1	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/well-done1.html	(from )
14:34:38	198/198	U-----	200	untouched ('OK')	text/plain	etag:%221c3-5b0b1fcd30354-gzip%22	https://www.npg.org.uk/robots.txt		(from )
14:34:38	2373/2373	U--M-Z	200	updated ('OK')	image/png	etag:%22945-597dd0984539f-gzip%22	https://www.npg.org.uk/favicon.png	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/favicon.png	(from https://www.npg.org.uk/learning/digital/history/shakespeare-quiz)
14:34:38	269/269	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Mar%202022%2013:34:38%20GMT	https://collectionimages.npg.org.uk/120_120/7/4/mw11574.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/collectionimages.npg.org.uk/120_120/7/4/mw11574.1d.delayed	(from https://www.npg.org.uk/learning/digital/history/shakespeare-quiz)
14:34:38	126756/126756	U--M-Z	200	updated ('OK')	text/css	etag:%221ef24-5da406912bfb2-gzip%22	https://www.npg.org.uk/assets/css/main.css?v=4.6	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/css/maineb77.css	(from https://www.npg.org.uk/learning/digital/history/shakespeare-quiz)
14:34:38	45007/45007	U--M-Z	200	updated ('OK')	text/css	etag:%22afcf-5c4df83b0fb15-gzip%22	https://www.npg.org.uk/assets/css/mobile.css?v=8	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/css/mobile8e0e.css	(from https://www.npg.org.uk/learning/digital/history/shakespeare-quiz)
14:34:39	12003/12003	U--M-Z	200	updated ('OK')	text/css	etag:%222ee3-5d1ae33013b8c-gzip%22	https://www.npg.org.uk/assets/css/desktop.css?v=3	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/css/desktop30f4.css	(from https://www.npg.org.uk/learning/digital/history/shakespeare-quiz)
14:34:39	3657/3657	U--M-Z	200	updated ('OK')	image/gif	etag:%22e49-5813a4d645985-gzip%22	https://www.npg.org.uk/assets/images/layout/logo_white_bg.gif	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/layout/logo_white_bg.gif	(from https://www.npg.org.uk/learning/digital/history/shakespeare-quiz)
14:34:39	9550/9550	U--M-Z	200	updated ('OK')	text/css	etag:%22254e-59502ebb94081-gzip%22	https://www.npg.org.uk/assets/css/print.css	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/css/print.css	(from https://www.npg.org.uk/learning/digital/history/shakespeare-quiz)
14:34:39	13994/13994	U--M-Z	200	updated ('OK')	image/png	etag:%2236aa-5813a4d64559d-gzip%22	https://www.npg.org.uk/assets/images/layout/logo_trans_black.png	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/layout/logo_trans_black.png	(from https://www.npg.org.uk/learning/digital/history/shakespeare-quiz)
14:34:39	92930/92930	---MCZ	200	added ('OK')	image/jpeg	etag:%2216b02-5b942b9ffc765-gzip%22	https://www.npg.org.uk/assets/images/collections/568_NPG4451-2.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/collections/568_NPG4451-2.jpg	(from https://www.npg.org.uk/learning/digital/history/suffragettes-quiz)
14:34:39	1391/1391	U--M-Z	200	updated ('OK')	image/gif	etag:%2256f-5813a4d6478c5-gzip%22	https://www.npg.org.uk/assets/images/layout/print_page.gif	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/layout/print_page.gif	(from https://www.npg.org.uk/learning/digital/history/shakespeare-quiz)
14:34:39	18386/18386	UR-M-Z	200	updated ('Partial%20Content')	image/jpeg	etag:%2247c4-564a19cdbbf04-gzip%22	https://www.npg.org.uk/assets/images/collections/568_NPG6252.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/collections/568_NPG6252.jpg	(from https://www.npg.org.uk/learning/digital/history/suffragettes-quiz)
14:34:39	84869/84869	UR-MCZ	200	updated ('OK')	image/jpeg	etag:%2214b85-5b9cfcfd0c5ab-gzip%22	https://www.npg.org.uk/assets/images/collections/568_NPGAx61384.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/collections/568_NPGAx61384.jpg	(from https://www.npg.org.uk/learning/digital/history/suffragettes-quiz)
14:34:40	114794/114794	UR-MCZ	200	updated ('OK')	image/jpeg	etag:%221c06a-5b953247a35db-gzip%22	https://www.npg.org.uk/assets/microsites/timeline_boots/568_use_of_the_lister_carbolic_spray.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/microsites/timeline_boots/568_use_of_the_lister_carbolic_spray.jpg	(from https://www.npg.org.uk/learning/digital/history/suffragettes-quiz)
14:34:40	85485/85485	U--M-Z	200	updated ('OK')	text/css	etag:%2214ded-5da408d92786d-gzip%22	https://www.npg.org.uk/assets/css/fullwidthpage.css?v=1.1	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/css/fullwidthpagef9e3.css	(from https://www.npg.org.uk/learning/digital/history/shakespeare-quiz)
14:34:40	3847/3847	---M-Z	200	added ('OK')	image/gif	etag:%22f07-45d8b4b3d79c0-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/familytitle.gif	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/familytitle.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/)
14:34:40	171975/171975	U--MCZ	200	updated ('OK')	image/jpeg	etag:%2229fc7-5b9d088b488aa-gzip%22	https://www.npg.org.uk/assets/images/visit/568_2015_NPG_Exterior_North_East_Corner.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/visit/568_2015_NPG_Exterior_North_East_Corner.jpg	(from https://www.npg.org.uk/learning/digital/history/shakespeare-quiz)
14:34:40	27314/27314	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2029%20Sep%202021%2019:11:42%20GMT	https://collectionimages.npg.org.uk/panel/mw70968/Louise-Lvque-de-Vilmorin-Vivien-Leigh-Cecil-Beaton-Laurence-Olivier.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/collectionimages.npg.org.uk/panel/mw70968/mw70968.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/)
14:34:40	234865/234865	U--MCZ	200	updated ('OK')	image/jpeg	etag:%2239571-5b9b7329a9921-gzip%22	https://www.npg.org.uk/assets/images/shop/src_images/568_shop-scarf_map_of_days.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/shop/src_images/568_shop-scarf_map_of_days.jpg	(from https://www.npg.org.uk/learning/digital/history/shakespeare-quiz)
14:34:40	76068/76068	U--MCZ	200	updated ('OK')	image/jpeg	etag:%2212924-5b9680d640290-gzip%22	https://www.npg.org.uk/assets/images/shop/banner/568_buy-a-print.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/shop/banner/568_buy-a-print.jpg	(from https://www.npg.org.uk/learning/digital/history/shakespeare-quiz)
14:34:40	22622/22622	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2015%20Sep%202021%2019:26:55%20GMT	https://collectionimages.npg.org.uk/panel/mw00154/Five-Children-of-King-Charles-I.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/collectionimages.npg.org.uk/panel/mw00154/mw00154.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/)
14:34:41	22636/22636	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202017%2000:02:42%20GMT	https://collectionimages.npg.org.uk/panel/mw86362/James-Pinson-Labulo-Davies-Sarah-Forbes-Bonetta-Sarah-Davies.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/collectionimages.npg.org.uk/panel/mw86362/mw86362.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/)
14:34:41	15116/15116	U--M-Z	200	updated ('OK')	image/gif	etag:%223b0c-45daf3a807640-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/webquesttitle.gif	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/webquesttitle.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/)
14:34:41	3495/3495	---M-Z	200	added ('OK')	image/gif	etag:%22da7-5813a4d63b574-gzip%22	https://www.npg.org.uk/assets/images/layout/InotAval.gif	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/layout/InotAval.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/)
14:34:41	23487/23487	---MC-	200	added ('OK')	image/jpeg	date:Sat,%2025%20Sep%202021%2021:11:58%20GMT	https://collectionimages.npg.org.uk/panel/mw11215/Diana-Princess-of-Wales-with-her-sons.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/collectionimages.npg.org.uk/panel/mw11215/mw11215.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/)
14:34:41	26618/26618	---MC-	200	added ('OK')	image/jpeg	date:Sat,%2009%20Oct%202021%2019:25:10%20GMT	https://collectionimages.npg.org.uk/panel/mw08492/The-daughters-of-William-Bramwell-Booth-Olive-Emma-Booth-Dora-Booth-Catherine-Bramwell-Booth.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/collectionimages.npg.org.uk/panel/mw08492/mw08492.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/)
14:34:41	510/510	---M-Z	200	added ('OK')	image/gif	etag:%221fe-45d8c4ddd5c80-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/next.gif	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/next.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/)
14:34:42	2449/2449	---M-Z	200	added ('OK')	image/gif	etag:%22991-45daf8501f2c0-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/tudor1.gif	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/tudor1.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/)
14:34:42	481/481	---M-Z	200	added ('OK')	image/gif	etag:%221e1-45daf856cc280-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/dots1.gif	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/dots1.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/)
14:34:42	14889/14889	U--M-Z	200	updated ('OK')	image/gif	etag:%223a29-45d7623eb7440-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/family.gif	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/family.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/)
14:34:42	35813/35813	U-----	200	untouched ('')	image/jpeg	date:Mon,%2027%20Sep%202021%2019:12:24%20GMT	https://collectionimages.npg.org.uk/std/mw61664/Meena-Pathak-Kirit-Pathak.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/collectionimages.npg.org.uk/std/mw61664/mw61664.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/)
14:34:42	15246/15246	U--M-Z	200	updated ('OK')	image/gif	etag:%223b8e-45d7624840ac0-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/tudor.gif	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/tudor.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/)
14:34:42	38486/38486	U-----	200	untouched ('')	image/jpeg	date:Mon,%2027%20Sep%202021%2019:31:12%20GMT	https://collectionimages.npg.org.uk/std/mw01734/Sir-Thomas-More-his-father-his-household-and-his-descendants.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/collectionimages.npg.org.uk/std/mw01734/mw01734.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/)
14:34:43	28106/28106	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2015%20Sep%202021%2019:32:31%20GMT	https://collectionimages.npg.org.uk/panel/mw69533/The-wedding-of-Ringo-Starr-and-Barbara-Bach.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/collectionimages.npg.org.uk/panel/mw69533/mw69533.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/whats-happening)
14:34:43	266835/266835	U--MCZ	200	updated ('OK')	image/jpeg	etag:%2241253-5b58c0de26fb7-gzip%22	https://www.npg.org.uk/assets/images/assets/blog/1000-decant-Elizabeth-I.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/assets/blog/1000-decant-Elizabeth-I.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/)
14:34:43	103916/103916	U--MCZ	200	updated ('OK')	image/jpeg	etag:%22195ec-5b8b55d0a742f-gzip%22	https://www.npg.org.uk/assets/images/collections/568_NPGx20019.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/collections/568_NPGx20019.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/)
14:34:43	111262/111262	U--MCZ	200	updated ('OK')	image/jpeg	etag:%221b29e-5b8b55d092c0f-gzip%22	https://www.npg.org.uk/assets/images/collections/568_NPGAx50057.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/collections/568_NPGAx50057.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/)
14:34:44	123775/123775	U--MCZ	200	updated ('OK')	image/jpeg	etag:%221e37f-5b9ce7dc27c24-gzip%22	https://www.npg.org.uk/assets/images/collections/568_NPG6351.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/collections/568_NPG6351.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/)
14:34:44	98170/98170	U--MCZ	200	updated ('OK')	image/jpeg	etag:%2217f7a-5b9ce8f0989d1-gzip%22	https://www.npg.org.uk/assets/microsites/eggleston/images/568_Eggleston-playlist.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/microsites/eggleston/images/568_Eggleston-playlist.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/)
14:34:44	46800/46800	U--M-Z	200	updated ('OK')	image/jpeg	etag:%22b6d0-564a153eb1390-gzip%22	https://www.npg.org.uk/assets/images/collections/568_NPG6468.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/collections/568_NPG6468.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/)
